번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1102507,경영학전공,20140905,2009,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1102812,생명공학전공,20141110,2009,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1105215,정보컴퓨터공학전공,20140104,2010,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1104288,화학공학전공,20130813,2010,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1105963,의학전공,20130408,2011,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1101198,건축학과,20111104,2007,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1102415,경영학전공,20140911,2008,유럽,2006,손준호,성하,914.04 유294손개2
AJ1110031,간호학부,20140918,2014,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1104705,화학공학전공,20141008,2011,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1111037,경영학전공,20141127,2012,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1100043,전자공학전공,20130916,2003,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1105726,약학전공,20120709,2009,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1105653,간호학부,20120503,2010,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1102346,의학전공,20110621,2008,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1110337,소프트웨어융합전공,20140812,2014,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1102415,경영학전공,20141015,2008,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1109966,금융공학전공,20140729,2014,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1106412,화학공학전공,20141031,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103763,기계공학과,20140622,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1107521,신소재공학전공,20140526,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1109101,응용화학생명공학전공,20140902,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1109007,기계공학과,20140424,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1110949,간호학부,20140723,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1110923,불어불문학전공,20140326,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103319,경영학전공,20150102,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103571,화학공학전공,20140313,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1101307,e-비즈니스학전공,20140822,2007,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1106242,응용화학생명공학전공,20140718,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103644,기계공학과,20141005,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1107735,신소재공학전공,20140526,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1105190,e-비즈니스학전공,20141226,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1107635,영어영문학전공,20140303,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108192,경영학전공,20131122,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1104979,경영학전공,20131121,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1102957,전자공학전공,20131104,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1109399,경제학전공,20131113,2013,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108338,영어영문학전공,20130721,2013,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108730,전자공학전공,20130514,2013,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108764,간호학부,20131002,2013,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1104528,경영학전공,20130924,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108360,정치외교학전공,20130523,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108818,미디어학과,20130523,2013,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1102761,경제학전공,20130723,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103582,경영학전공,20130510,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1105576,경영학전공,20130528,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1104324,기계공학과,20130430,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1108480,경영학전공,20130427,2013,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1100918,기계공학과,20121213,2007,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1104420,사학전공,20121208,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103763,기계공학과,20140518,2010,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1109101,응용화학생명공학전공,20140630,2011,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1103755,소프트웨어융합전공,20140415,2009,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1106412,화학공학전공,20140905,2011,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1107635,영어영문학전공,20140303,2012,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1102442,영어영문학전공,20131114,2009,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1107474,응용화학생명공학전공,20130701,2012,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1109513,간호학부,20130923,2013,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1108764,간호학부,20131002,2013,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1102591,경영학전공,20130716,2009,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1100938,의학전공,20120730,2007,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1103378,정보컴퓨터공학전공,20120910,2007,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1104059,문화콘텐츠학전공,20120531,2010,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1100716,정치외교학전공,20111213,2006,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1101223,e-비즈니스학전공,20111126,2007,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1100952,정치외교학전공,20111004,2007,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1104457,금융공학전공,20120207,2010,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1102547,경영학전공,20110603,2009,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1102415,경영학전공,20110303,2008,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1103763,기계공학과,20140224,2010,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1102453,사회학전공,20120807,2009,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1103046,미디어학과,20120925,2009,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1100938,의학전공,20120730,2007,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1101718,영어영문학전공,20111026,2008,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1102415,경영학전공,20110303,2008,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1106166,경제학전공,20110317,2011,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1107122,경영학전공,20131125,2012,이지 유럽,2010,최윤준,트래블북스 블루,914 이78최4개
AJ1107078,심리학전공,20131115,2012,이지 유럽,2010,최윤준,트래블북스 블루,914 이78최4개
AJ1105501,정치외교학전공,20120420,2010,이지 유럽,2010,최윤준,트래블북스 블루,914 이78최4개
AJ1109504,의학전공,20140218,2013,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1103287,화학공학전공,20140605,2009,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1108570,약학전공,20131023,2011,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1104152,응용화학생명공학전공,20130513,2010,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1107521,신소재공학전공,20121120,2012,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1106893,산업공학전공,20141202,2012,이지 유럽,2005,신중혜,블루출판사업부,914 이78신5
AJ1105359,영어영문학전공,20120604,2010,이지 유럽,2005,신중혜,블루출판사업부,914 이78신5
AJ1109939,e-비즈니스학전공,20140903,2014,(자신만만 세계여행) 유럽,2007,삼성출판사,삼성출판사,914 삼54유개5
AJ1105506,경제학전공,20131119,2010,(자신만만 세계여행) 유럽,2007,삼성출판사,삼성출판사,914 삼54유개5
AJ1101627,경영학전공,20121229,2008,(자신만만 세계여행) 유럽,2007,삼성출판사,삼성출판사,914 삼54유개5
AJ1105653,간호학부,20120524,2010,(자신만만 세계여행) 유럽,2007,삼성출판사,삼성출판사,914 삼54유개5
AJ1103637,미디어학과,20120106,2009,(자신만만 세계여행) 유럽,2007,삼성출판사,삼성출판사,914 삼54유개5
AJ1104434,경영학전공,20111004,2010,(자신만만 세계여행) 유럽,2007,삼성출판사,삼성출판사,914 삼54유개5
AJ1111043,경영학전공,20140601,2012,유럽 100배 즐기기,2006,정기범,랜덤하우스중앙,910.202 정18유8
AJ1102453,사회학전공,20120807,2009,유럽 100배 즐기기,2006,정기범,랜덤하우스중앙,910.202 정18유8
AJ1102556,경영학전공,20110427,2009,유럽 100배 즐기기,2005,정기범,랜덤하우스중앙,910.202 정18유7
AJ1104575,경제학전공,20120817,2010,유럽 100배 즐기기,2004,정기범,랜덤하우스중앙,910.202 정18유
AJ1100938,의학전공,20120720,2007,홍콩,2005,전명윤,랜덤하우스중앙,910.202 손64랜v.11
AJ1103953,전자공학전공,20120723,2008,유럽 100배 즐기기,2007,랜덤하우스 중앙,랜덤하우스중앙,910.202 랜24유9
AJ1107521,신소재공학전공,20121120,2012,유럽 100배 즐기기,2007,랜덤하우스 중앙,랜덤하우스중앙,910.202 랜24유9
AJ1105540,간호학부,20110427,2010,유럽 100배 즐기기,2007,랜덤하우스 중앙,랜덤하우스중앙,910.202 랜24유9
AJ1104456,경영학전공,20131119,2010,유럽 100배 즐기기,2008,랜덤하우스코리아,랜덤하우스코리아,910.202 랜24유10
AJ1101081,산업공학전공,20120326,2007,유럽 100배 즐기기,2008,랜덤하우스코리아,랜덤하우스코리아,910.202 랜24유10
AJ1104717,불어불문학전공,20110511,2009,유럽 100배 즐기기,2008,랜덤하우스코리아,랜덤하우스코리아,910.202 랜24유10
AJ1104265,경영학전공,20140608,2010,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1109244,문화콘텐츠학전공,20150108,2013,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1101274,경영학전공,20131018,2007,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1106974,경영학전공,20130923,2012,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1100831,미디어학과,20130515,2007,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1105029,심리학전공,20120718,2010,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1101976,화학공학전공,20120829,2008,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1100870,경제학전공,20110928,2007,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1101825,전자공학전공,20140404,2008,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1107528,정보컴퓨터공학전공,20140918,2012,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1109655,불어불문학전공,20140416,2013,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1105111,기계공학과,20131021,2010,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1100914,기계공학과,20131004,2007,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1102540,전자공학전공,20130903,2009,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1104382,기계공학과,20131016,2010,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1101489,기계공학과,20130409,2008,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1101310,건축공학전공,20130405,2007,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1107068,산업공학전공,20130326,2010,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1102803,정보컴퓨터공학전공,20130318,2009,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1109818,영어영문학전공,20141211,2014,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1110031,간호학부,20140615,2014,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1109748,의학전공,20141211,2014,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1109644,사학전공,20131210,2013,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1108959,산업공학전공,20140107,2013,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1103112,산업공학전공,20130816,2009,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1109224,사학전공,20130903,2013,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1108479,경영학전공,20130611,2013,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1102041,미디어학과,20130524,2008,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1100702,사학전공,20130501,2006,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1105776,경영학전공,20120928,2011,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1101198,건축학과,20111025,2007,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1110035,간호학부,20140508,2014,역사란 무엇인가  -,1991,"Carr, E. H",다문,901.9 C311wK다
