번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1103633,경제학전공,20121009,2009,거시경제학 -,2005,"Mankiw, N. Gregory",시그마프레스,339 M278m5K이
AJ1104575,경제학전공,20111205,2010,거시경제학 -,2005,"Mankiw, N. Gregory",시그마프레스,339 M278m5K이
AJ1105510,경제학전공,20111201,2010,거시경제학 -,2005,"Mankiw, N. Gregory",시그마프레스,339 M278m5K이
AJ1103667,경제학전공,20111005,2009,거시경제학 -,2005,"Mankiw, N. Gregory",시그마프레스,339 M278m5K이
AJ1103071,경제학전공,20111005,2009,거시경제학 -,2005,"Mankiw, N. Gregory",시그마프레스,339 M278m5K이
AJ1102887,경제학전공,20110928,2009,Macroeconomics,2000,"Mankiw, N. Gregory",Worth Publishers,339 M278m4
AJ1102475,경제학전공,20130902,2009,거시경제학,2010,"Blanchard, Olivier",시그마프레스,339 B639m5K최
AJ1105515,경제학전공,20131015,2010,거시경제학,2010,"Blanchard, Olivier",시그마프레스,339 B639m5K최
AJ1104839,경제학전공,20131002,2010,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1105563,정치외교학전공,20130917,2010,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1103414,경제학전공,20131007,2009,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1102446,경제학전공,20131007,2009,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1103048,경제학전공,20111201,2009,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1103667,경제학전공,20111114,2009,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1101247,경제학전공,20110829,2007,거시경제학,2007,"Blanchard, Olivier",시그마프레스,339 B639m4K최
AJ1109386,경제학전공,20140911,2013,산업조직론,2009,정갑영,博英社,338.6 정12산3
AJ1107767,행정학전공,20141209,2012,산업조직론,2004,정갑영,博英社,338.6 정12산2
AJ1103448,경제학전공,20140420,2009,산업조직론,2009,김광두,율곡,338.6 김15산
AJ1109422,심리학전공,20140918,2013,트렌드 코리아 2014,2013,김난도 1963-,미래의창,338.544 트294김2014
AJ1110093,경제학전공,20150130,2014,미시경제학,2013,이준구,문우사,338.5 이76미6문
AJ1100334,경제학전공,20121101,2006,미시경제학,2008,이준구,法文社,338.5 이76미5법
AJ1100876,경제학전공,20121011,2007,미시경제학,2008,이준구,法文社,338.5 이76미5법
AJ1102686,경제학전공,20140618,2009,미시경제학,2008,이준구,法文社,338.5 이76미5
AJ1110932,경제학전공,20140630,2012,미시경제학,2008,이준구,法文社,338.5 이76미5
AJ1108288,경제학전공,20140323,2011,미시경제학,2008,이준구,法文社,338.5 이76미5
AJ1101710,법학전공,20130121,2008,미시경제학,2008,이준구,法文社,338.5 이76미5
AJ1107640,경제학전공,20141010,2012,미시경제학,2002,이준구,法文社,338.5 이76미4연
AJ1103143,경제학전공,20121130,2009,미시경제학,2002,이준구,法文社,338.5 이76미4
AJ1105129,경제학전공,20120608,2010,미시경제학,2002,이준구,法文社,338.5 이76미4
AJ1103071,경제학전공,20110608,2009,미시경제학,2002,이준구,法文社,338.5 이76미4
AJ1107766,행정학전공,20141006,2012,산업조직론,2001,이수복,율곡출판사,338.5 이56산
AJ1105510,경제학전공,20121130,2010,산업조직론,2001,이수복,율곡출판사,338.5 이56산
AJ1103071,경제학전공,20120529,2009,산업조직론,2001,이수복,율곡출판사,338.5 이56산
AJ1102398,경제학전공,20141201,2008,미시경제학,2011,김영산,博英社,338.5 김64미중
AJ1101365,경제학전공,20141006,2007,미시경제학,2003,"Pindyck, Robert S",시그마프레스,338.5 P648m7K박
AJ1105952,경제학전공,20140331,2011,미시경제학,2003,"Pindyck, Robert S",시그마프레스,338.5 P648m7K박
AJ1106926,경제학전공,20130318,2012,미시경제학,2003,"Pindyck, Robert S",시그마프레스,338.5 P648m7K박
AJ1105436,경제학전공,20120404,2010,미시경제학,2003,"Pindyck, Robert S",시그마프레스,338.5 P648m7K박
AJ1102823,경제학전공,20110517,2009,미시경제학,2003,"Pindyck, Robert S",시그마프레스,338.5 P648m7K박
AJ1100052,경제학전공,20110325,2004,미시경제학,2003,"Pindyck, Robert S",시그마프레스,338.5 P648m7K박
AJ1105515,경제학전공,20140317,2010,미시경제학,2009,"Besanko, David",시그마프레스,338.5 B554m3K이
AJ1100711,경제학전공,20111209,2006,미시경제학,2009,"Besanko, David",시그마프레스,338.5 B554m3K이
AJ1101617,경제학전공,20110304,2008,미시경제학,2009,"Besanko, David",시그마프레스,338.5 B554m3K이
AJ1105337,경제학전공,20110423,2010,미시경제학,2008,"Bernheim, B. Douglas",한국맥그로힐,338.5 B527mK한
AJ1101322,심리학전공,20130410,2007,나는 세계일주로 경제를 배웠다,2011,"Woodman, Conor",웅진씽크빅,338.092 W892aK홍
AJ1102138,법학전공,20120719,2008,나는 세계일주로 경제를 배웠다,2011,"Woodman, Conor",웅진씽크빅,338.092 W892aK홍
AJ1109346,경제학전공,20140115,2013,주식투자 무작정 따라하기,2005,윤재수,길벗,332.6322 윤73주
AJ1107074,경제학전공,20141208,2012,기본투자론,2007,"Bodie, Zvi",한국맥그로힐,332.6 B667e6K남
AJ1100153,경제학전공,20120315,2005,기본투자론,2007,"Bodie, Zvi",한국맥그로힐,332.6 B667e6K남
AJ1109998,정치외교학전공,20140623,2014,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1106926,경제학전공,20130331,2012,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1102686,경제학전공,20130109,2009,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1103012,경제학전공,20111113,2009,국제금융론,1989,이강남,法文社,332.15 이12국3
AJ1101365,경제학전공,20140502,2007,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1109455,경제학전공,20140407,2013,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1107640,경제학전공,20140326,2012,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1110932,경제학전공,20140304,2012,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1105907,경제학전공,20130407,2011,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1103012,경제학전공,20111113,2009,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1103727,경제학전공,20141202,2010,국제금융론,2008,김인준,율곡,332.042 김68국율2
AJ1105858,경제학전공,20131208,2011,국제금융론,2007,김인준,율곡,332.042 김68국율
AJ1103280,경제학전공,20111107,2009,국제금융론,2007,김인준,율곡,332.042 김68국율
AJ1101913,경제학전공,20111009,2008,국제금융론,2007,"Salvatore, Dominick",시그마프레스,332.042 S182i8K김
AJ1105337,경제학전공,20131204,2010,국제금융론,2011,"Feenstra, Robert C",교보문고,332.042 F295iK이
AJ1106984,행정학전공,20140415,2012,화폐와 금융시장,2012,정운찬,율곡,332 정66화4
AJ1108288,경제학전공,20140304,2011,화폐와 금융시장,2012,정운찬,율곡,332 정66화4
AJ1101365,경제학전공,20140903,2007,(Public sector) 공기업 취업 전략,2013,한명윤,매경,331.259 한34공
AJ1101587,법학전공,20131210,2008,(Public sector) 공기업 취업 전략,2013,한명윤,매경,331.259 한34공
AJ1105126,경제학전공,20131031,2010,(Public sector) 공기업 취업 전략,2013,한명윤,매경,331.259 한34공
AJ1102352,법학전공,20130603,2008,(Public sector) 공기업 취업 전략,2013,한명윤,매경,331.259 한34공
AJ1105498,심리학전공,20140306,2010,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1103414,경제학전공,20131226,2009,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1103981,심리학전공,20140307,2010,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1105858,경제학전공,20111005,2011,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1106004,경제학전공,20140620,2011,거대한 전환,2009,"Polanyi, Karl",길,330.9 P762gK홍
AJ1110093,경제학전공,20140425,2014,거대한 전환,2009,"Polanyi, Karl",길,330.9 P762gK홍
AJ1106100,경제학전공,20120607,2011,거대한 전환,2009,"Polanyi, Karl",길,330.9 P762gK홍
AJ1100998,사학전공,20110304,2007,거대한 전환,2009,"Polanyi, Karl",길,330.9 P762gK홍
AJ1105515,경제학전공,20141110,2010,厚生經濟學,1999,이만우,태진출판사,330.155 이32후3
AJ1104421,경제학전공,20141010,2010,厚生經濟學,1989,이만우,法文社,330.155 이32후
AJ1107640,경제학전공,20141010,2012,厚生經濟學,1989,이만우,法文社,330.155 이32후
AJ1100058,경제학전공,20131206,2004,厚生經濟學,1989,이만우,法文社,330.155 이32후
AJ1106094,경제학전공,20121011,2011,厚生經濟學,1989,이만우,法文社,330.155 이32후
AJ1109453,심리학전공,20140210,2013,(EBS 다큐프라임) 자본주의,2013,이비에스. 자본주의 제작팀,가나,330.122 이48자
AJ1104567,경제학전공,20131227,2010,(EBS 다큐프라임) 자본주의,2013,이비에스. 자본주의 제작팀,가나,330.122 이48자
AJ1100956,사회학전공,20120406,2007,프로테스탄티즘의 윤리와 자본주의 정신,1998,"Weber, Max",계명대학교 출판부,330.122 W375pK이
AJ1105331,경제학전공,20140511,2010,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1109453,심리학전공,20140210,2013,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1105907,경제학전공,20130228,2011,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1100716,정치외교학전공,20120913,2006,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1100592,행정학전공,20111004,2006,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1102759,경제학전공,20111012,2009,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1109421,경제학전공,20130422,2013,경제학원론,2002,심경섭,법문사,330.1 심14경2
AJ1100711,경제학전공,20140618,2006,게임이론,2008,김영세,博英社,330.1 김64게4
AJ1102398,경제학전공,20140618,2008,게임이론,2008,김영세,博英社,330.1 김64게4
AJ1104101,경제학전공,20140613,2010,게임이론,2008,김영세,博英社,330.1 김64게4
AJ1103165,경제학전공,20120530,2009,게임이론,2008,김영세,博英社,330.1 김64게4
AJ1109881,행정학전공,20140613,2014,맨큐의 핵심경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330.1 M278e6Krla
AJ1109986,사회학전공,20141022,2014,세속의 철학자들,2005,"Heilbroner, Robert L",이마고,330.092 H466wK장
AJ1102067,경제학전공,20120830,2008,세속의 철학자들,2005,"Heilbroner, Robert L",이마고,330.092 H466wK장
AJ1100153,경제학전공,20120312,2005,죽은 경제학자의 살아있는 아이디어,1994,"Buchholz, Todd G",김영사,330.092 B919nK이
AJ1105436,경제학전공,20130502,2010,경제학연습,2006,정병열,세경,330.076 정44경4세
AJ1103371,심리학전공,20121205,2009,경제학연습,2006,정병열,세경,330.076 정44경4세
AJ1103448,경제학전공,20121207,2009,경제학연습,2006,정병열,세경,330.076 정44경4세
AJ1102156,경제학전공,20120522,2008,경제학연습,2006,정병열,세경,330.076 정44경4세
AJ1109952,행정학전공,20140702,2014,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
AJ1106923,경제학전공,20130218,2012,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
AJ1104571,사회학전공,20130521,2010,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1107954,사회학전공,20130307,2012,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1100956,사회학전공,20110325,2007,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1101926,행정학전공,20110609,2008,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1103959,심리학전공,20141123,2010,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1102446,경제학전공,20131007,2009,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1101363,경제학전공,20130524,2007,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1102265,법학전공,20121101,2008,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1105774,경제학전공,20121022,2011,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1101207,경제학전공,20110701,2007,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1100551,경제학전공,20110404,2006,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1107261,경제학전공,20131226,2012,이코노믹 씽킹,2007,"Frank, Robert H",웅진지식하우스,330.02 F828eK안
AJ1105563,정치외교학전공,20130917,2010,이코노믹 씽킹,2007,"Frank, Robert H",웅진지식하우스,330.02 F828eK안
AJ1109472,심리학전공,20130807,2013,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1100117,경제학전공,20131012,2005,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1101213,경제학전공,20130617,2007,계량경제학,2004,이홍윤,노벨미디어,330.018 이95계
AJ1100876,경제학전공,20130613,2007,계량경제학,2005,남준우,弘文社,330.018 남76계2
AJ1108288,경제학전공,20140105,2011,계량경제학,2006,"Hill, R. Carter",시그마프레스,330.018 H647u2K이
AJ1107612,경제학전공,20130619,2010,게임이론,2004,왕규호,博英社,330.015193 왕16게
AJ1101006,경제학전공,20130415,2007,게임이론,2004,왕규호,博英社,330.015193 왕16게
AJ1102887,경제학전공,20140605,2009,게임이론,2000,Youngse Kim,박영사,330.015193 김64게개
AJ1105129,경제학전공,20140325,2010,게임이론,2011,김영세,博英社,330.015193 김64게5
AJ1103633,경제학전공,20120515,2009,경제수학의 기초,2007,정필권,시그마프레스,330.0151 정898경시
AJ1105857,경제학전공,20120312,2011,경제수학의 기초,2007,정필권,시그마프레스,330.0151 정898경시
AJ1100871,경제학전공,20110613,2007,경제수학의 기초,2007,정필권,시그마프레스,330.0151 정898경시
AJ1107612,경제학전공,20130618,2010,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1108288,경제학전공,20130615,2011,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1107226,경제학전공,20130610,2012,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1101617,경제학전공,20110609,2008,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1103165,경제학전공,20110603,2009,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1103633,경제학전공,20120403,2009,경제·경영수학의 이해,2004,김태웅,新英社,330.0151 김883경
AJ1102398,경제학전공,20140605,2008,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1109259,경제학전공,20140407,2013,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1108288,경제학전공,20130925,2011,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1103633,경제학전공,20120409,2009,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1101617,경제학전공,20110421,2008,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1101266,경제학전공,20131107,2007,계량경제학,2006,곽상경,다산출판사,330.01 곽52계5
AJ1100023,경제학전공,20120410,2002,계량경제학,2006,곽상경,다산출판사,330.01 곽52계5
AJ1101207,경제학전공,20120224,2007,계량경제학,2006,곽상경,다산출판사,330.01 곽52계5
AJ1103527,행정학전공,20131202,2009,경제학 원론,2006,이준구,法文社,330 이76경신3
AJ1107640,경제학전공,20131128,2012,경제학 원론,2006,이준구,法文社,330 이76경신3
AJ1102475,경제학전공,20121130,2009,경제학 원론,2006,이준구,法文社,330 이76경신3
AJ1104238,경제학전공,20111213,2009,경제학 원론,2006,이준구,法文社,330 이76경신3
AJ1106984,행정학전공,20131205,2012,경제학원론,2010,이준구,法文社,330 이76경4
AJ1100647,심리학전공,20131001,2007,경제학원론,2010,이준구,法文社,330 이76경4
AJ1102475,경제학전공,20121005,2009,경제학원론,1997,이준구,法文社,330 이76경2
AJ1105516,심리학전공,20120903,2010,경제학원론,1997,이준구,法文社,330 이76경2
AJ1100024,법학전공,20130613,2002,(현대) 경제학원론,2003,노영기,博英社,330 김23경수
AJ1100952,정치외교학전공,20131015,2007,(현대) 경제학원론,2012,김대식,박영사,330 김23경6
AJ1107327,사회학전공,20141031,2012,(현대) 경제학원론,2007,김대식,博英社,330 김23경5
AJ1101587,법학전공,20120917,2008,(현대) 경제학원론,2007,김대식,博英社,330 김23경5
AJ1101266,경제학전공,20110404,2007,(현대) 경제학원론,2007,김대식,博英社,330 김23경5
AJ1106979,심리학전공,20130520,2012,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1100333,법학전공,20130222,2006,Principles of economics,2012,"Mankiw, N. Gregory",South-Western Cengage Learning,330 M278p6i
AJ1107012,경제학전공,20141128,2012,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1102446,경제학전공,20131208,2009,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1101658,심리학전공,20130611,2008,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1105436,경제학전공,20140514,2010,맨큐의 경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김
AJ1107640,경제학전공,20131128,2012,맨큐의 경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김
AJ1109278,행정학전공,20141208,2012,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1102446,경제학전공,20131212,2009,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1100024,법학전공,20130416,2002,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1102352,법학전공,20111123,2008,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1105242,경제학전공,20111007,2011,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1110093,경제학전공,20140514,2014,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1100024,법학전공,20130416,2002,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1101687,경제학전공,20120830,2008,맨큐의 핵심경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278e5K김
AJ1106923,경제학전공,20121010,2012,맨큐의 핵심경제학,2001,"Mankiw, Gregory N",교보문고,330 M278e3K김
AJ1101642,경제학전공,20111209,2008,맨큐의 핵심경제학,2001,"Mankiw, Gregory N",교보문고,330 M278e3K김
AJ1106275,행정학전공,20140915,2011,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
AJ1102686,경제학전공,20130509,2009,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
AJ1105242,경제학전공,20120906,2011,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
AJ1101860,경제학전공,20110511,2008,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
AJ1103448,경제학전공,20130426,2009,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1101687,경제학전공,20120830,2008,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1104575,경제학전공,20120515,2010,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1109346,경제학전공,20140904,2013,World politics,2014,"Kegley, Charles W",Wadsworth Cengage Learning,327.11 K26w14
AJ1107128,사학전공,20130614,2012,World politics,2011,"Kegley, Charles W","Wadsworth, Cengage Learning",327.11 K26w13
AJ1102983,정치외교학전공,20121004,2009,World politics,2011,"Kegley, Charles W","Wadsworth, Cengage Learning",327.11 K26w13
AJ1110941,정치외교학전공,20140911,2012,World politics,2009,"Kegley, Charles W",Cengage Learning/Wadsworth,327.11 K26w12
AJ1100551,경제학전공,20111004,2006,World politics,2009,"Kegley, Charles W",Cengage Learning/Wadsworth,327.11 K26w12
AJ1110941,정치외교학전공,20140918,2012,세계정치론,2010,"Kegley, Charles W",한티미디어,327.01 K26w12K오
AJ1107350,사학전공,20140317,2012,세계정치론,2010,"Kegley, Charles W",한티미디어,327.01 K26w12K오
AJ1109222,사학전공,20131020,2013,세계정치론,2010,"Kegley, Charles W",한티미디어,327.01 K26w12K오
AJ1105907,경제학전공,20111003,2011,세계정치론,2009,"Baylis, John",을유문화사,327.01 B358g4K하
AJ1109417,사회학전공,20140417,2013,세계정치론,2006,"Baylis, John",을유문화사,327.01 B358g3K하
AJ1109743,사학전공,20140509,2014,유토피아,2008,"More, Thomas",범우,321.07 M836uK황개
AJ1104718,사학전공,20120919,2009,유토피아,2008,"More, Thomas",범우,321.07 M836uK황개
AJ1106275,행정학전공,20111010,2011,유토피아,2006,"More, Thomas",돋을새김,321.07 M836uK권
AJ1100812,행정학전공,20120202,2007,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
AJ1100553,법학전공,20141008,2006,군주론,2005,"Machiavelli, Niccol｀o",범우사,320.1 M149pK이
AJ1109420,정치외교학전공,20140917,2013,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1100389,법학전공,20130830,2006,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1107127,사학전공,20121127,2012,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1109467,정치외교학전공,20131018,2013,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
AJ1101861,경제학전공,20120925,2008,통계학,2003,배도선,청문각,310 통148배
AJ1104237,경제학전공,20131105,2009,현대통계학,2005,박정식,다산,310 박74현4
AJ1109426,경제학전공,20130531,2013,현대통계학,2005,박정식,다산,310 박74현4
AJ1102359,사회학전공,20121031,2008,사랑의 기술,1991,"Fromm, Erich",學一出版社,306.87 F932aK최
AJ1101577,법학전공,20120821,2008,사랑의 기술,1991,"Fromm, Erich",學一出版社,306.87 F932aK최
AJ1109997,정치외교학전공,20140929,2014,Is It a Choice?,2006,"Marcus, Eric",박영률,306.766 M322i2K컴개
AJ1103528,행정학전공,20110531,2009,Is It a Choice?,2006,"Marcus, Eric",박영률,306.766 M322i2K컴개
AJ1109737,사학전공,20140527,2014,프로테스탄트 윤리와 자본주의 정신,2008,노명우,사계절,306.6 노34프
AJ1102098,심리학전공,20130902,2008,프로테스탄트 윤리와 자본주의 정신,2008,노명우,사계절,306.6 노34프
AJ1102628,경제학전공,20131001,2009,프로테스탄트 윤리와 자본주의 정신,2008,노명우,사계절,306.6 노34프
AJ1100852,법학전공,20121113,2007,프로테스탄트 윤리와 자본주의 정신,2008,노명우,사계절,306.6 노34프
AJ1102170,사회학전공,20120410,2008,프로테스탄트 윤리와 자본주의 정신,2008,노명우,사계절,306.6 노34프
AJ1102618,경제학전공,20120322,2009,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
AJ1109293,사회학전공,20140513,2013,프로테스탄티즘의 윤리와 자본주의 정신,2011,"Weber, Max",문예,306.6 W375p2K박
AJ1109743,사학전공,20140529,2014,프로테스탄티즘의 윤리와 자본주의 정신,2011,"Weber, Max",문예,306.6 W375p2K박
AJ1109643,사학전공,20130520,2013,프로테스탄티즘의 윤리와 자본주의 정신,2011,"Weber, Max",문예,306.6 W375p2K박
AJ1103810,사학전공,20140519,2009,프로테스탄티즘의 윤리와 자본주의 정신,2010,"Weber, Max",길,306.6 W375gK김
AJ1107391,사회학전공,20120524,2010,프로테스탄티즘의 윤리와 자본주의 정신,2010,"Weber, Max",길,306.6 W375gK김
AJ1102475,경제학전공,20120916,2009,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1106928,심리학전공,20120320,2012,노는 만큼 성공한다,2005,김정운,21세기북스,306.48 김74노
AJ1101576,법학전공,20120306,2008,노는 만큼 성공한다,2005,김정운,21세기북스,306.48 김74노
AJ1108288,경제학전공,20140605,2011,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1109882,행정학전공,20141030,2014,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1106004,경제학전공,20140911,2011,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1109293,사회학전공,20131205,2013,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1101658,심리학전공,20150121,2008,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1101007,경제학전공,20111115,2007,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1102759,경제학전공,20131121,2009,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1107280,심리학전공,20140118,2012,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1107428,심리학전공,20120920,2010,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1102119,경제학전공,20110920,2008,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1103981,심리학전공,20110429,2010,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1100387,법학전공,20141229,2006,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
AJ1101761,법학전공,20130520,2008,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
AJ1102458,심리학전공,20120811,2009,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
AJ1107280,심리학전공,20120831,2012,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1109924,심리학전공,20140312,2014,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109989,사회학전공,20141028,2014,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1105515,경제학전공,20141016,2010,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109831,경제학전공,20140514,2014,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109384,심리학전공,20130502,2013,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109450,심리학전공,20130408,2013,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1107592,경제학전공,20130417,2012,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1103467,심리학전공,20130308,2009,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109462,심리학전공,20131223,2013,엔트로피,2000,"Rifkin, Jeremy",세종연구원,303.4 R564eK이2
AJ1109958,사회학전공,20150106,2014,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
